id;price;region;street_name;room_count;total_square;floor;subway;max_floor;street_number;living_square;kitchen_square
6194;270000;Голосіївський;Юлії Здановської вул. (Ломоносова);3;117;4;Виставковий центр;10;73в;69;17
6195;106000;Шевченківський;Деревлянська вул. (Якіра);2;62;5;Лук'янівська;7;12/42;19;17
6196;155000;Подільський;Кирилівська вул. (Фрунзе);2;80;5;Тараса Шевченка;9;37а;46;13
6197;240000;Шевченківський;Кирило-Мефодіївська вул.;2;80;3;Політехнічний інститут;25;2;33;33
6198;240000;Шевченківський;Ростиславська  вул. (Рибалка маршала);2;75;20;Лук'янівська;27;5б;23;33
6199;73800;Святошинський;Олевська вул.;2;55;24;Академмістечко;32;9;15;23
6200;77500;Шевченківський;Салютна вул.;1;33;3;Нивки;9;2/1;9;15
6201;205000;Шевченківський;Ростиславська  вул. (Рибалка маршала);1;75;20;Лук'янівська;27;5б;23;33
6202;369000;Печерський;Хрещатик вул.;3;92;2;Хрещатик;13;25;67;9
6203;147000;Подільський;Кирилівська вул. (Фрунзе);2;76;5;Тараса Шевченка;9;37а;46;13
6204;289000;Голосіївський;Голосіївський просп. (40-річчя Жовтня);4;144;15;Голосіївська;20;68;85;19,7
6205;158000;Дарницький;Зарічна вул.;2;105,3;10;Славутич;25;1;60;20
6206;56000;Шевченківський;Ромоданова вул. (Пугачова);2;45;5;Лук'янівська;5;19А;29;7
6207;95000;Оболонський;Володимира Івасюка просп. (Героїв Сталінграда);2;56;13;Мінська;16;20;33;12
6211;79900;Шевченківський;Чорновола В'ячеслава вул.;2;58;13;Вокзальна;16;30;32;8
6213;63000;Голосіївський;Голосіївський просп. (40-річчя Жовтня);2;45;5;Голосіївська;5;94;30;7
6214;65000;Дарницький;Григоренка Петра просп.;1;46;13;Позняки;16;33/44;17;12
6216;250000;Подільський;Воздвиженська вул.;3;110;2;Контрактова площа;5;14;60;20
6217;82500;Голосіївський;Братів Шеметів вул.;1;39,2;2;Теремки;9;9;12,5;14
6218;65000;Голосіївський;Феодосійська вул.;1;43;24;Деміївська;25;1а;9;24
6219;114000;Голосіївський;Заболотного академіка вул.;3;87;23;Теремки;25;15;47;13
6220;128000;Печерський;Михайла Бойчука вул. (Кіквідзе);2;58;2;Звіринецька;11;19А;33;9
6221;245000;Голосіївський;Жилянська вул.;3;130;11;Університет;17;59;70;40
6222;128000;Печерський;Михайла Бойчука вул. (Кіквідзе);1;58;2;Звіринецька;11;19А;18;20
6223;60000;Подільський;Набережно-Хрещатицька вул.;2;40;1;Контрактова площа;5;35А;28;6
6224;120000;Подільський;Щекавицька вул.;1;49;6;Контрактова площа;9;46;20;14
6225;30000;Шевченківський;Глибочицька вул.;1;21,3;6;Лук'янівська;26;43;10;5
6226;72000;Дніпровський;Микільсько-Слобідська вул.;1;52;7;Лівобережна;25;8;19;13
6229;78000;Дарницький;Кам'янська вул. (Дніпродзержинська);1;39;16;Бориспільська;26;6;15;20
6230;71000;Шевченківський;Дегтярівська вул.;1;42;13;Шулявська;20;25;15;14
6231;95000;Печерський;Військовий проїзд (Військовий);1;52;12;Видубичі;29;8;18;20
6233;79000;Дарницький;Вірменська вул.;3;64;18;Вирлиця;26;8/127;30;23
6234;129900;Святошинський;Берестейський просп. (Перемоги);3;99;19;Святошин;21;89;50;14
6235;265000;Печерський;Інститутська вул.;3;87;2;Арсенальна;6;19-В;62;10
6238;77000;Голосіївський;Максимовича вул. (Трутенка Онуфрія);1;45;3;Васильківська;21;24;14;19
6239;55000;Дарницький;Вірменська вул.;1;42;11;Вирлиця;25;8/127;14;21
6240;63000;Дарницький;Бажана Миколи просп.;2;50;1;Вирлиця;9;9-Б;25;8
6241;180000;Голосіївський;Лобановського просп.;2;72;24;Деміївська;26;144;35;22
6242;55000;Дарницький;Бориспільська вул.;2;56;1;Червоний хутір;9;34;30;8
6243;49999;Шевченківський;Деревлянська вул. (Якіра);2;48,2;4;Лук'янівська;5;16/18;30,1;7,3
6244;77000;Святошинський;Приладний пров.;2;59,91;3;Академмістечко;24;10а;28,5;12,4
6246;79500;Дарницький;Бориспільська вул.;2;53;11;Червоний хутір;16;34;32;8
6247;98000;Дніпровський;Євгена Сверстюка вул. (Раскової Марини);1;49,8;19;Лівобережна;25;6В;20;20
6249;44000;Шевченківський;Салютна вул.;1;31;1;Сирець;5;17;18;6
6250;71000;Оболонський;Олександра Архипенка вул. (Залки Мате);2;48;7;Оболонь;9;8а;30;6
6251;70000;Дніпровський;Вінстона Черчилля вул. (Червоноткацька);1;49;13;Дарниця;16;18Б;19;11
6254;55000;Дніпровський;Вифлеємська вул. (Шліхтера академіка);2;43,6;5;Лівобережна;5;18/2;26,6;5,8
6255;57400;Святошинський;Петрицького Анатолія вул.;1;39;7;Святошин;9;11;21;8
6256;56000;Святошинський;Краснова Миколи вул.;2;50;4;Житомирська;9;12;32;6
6258;39900;Солом'янський;Вацлава Гавела бульв. (Лепсе Івана);1;33;3;Берестейська;5;7а;19;6
6260;44000;Дніпровський;Дмитра Багалія вул. (Пожарського);2;38;4;Дарниця;5;2;24;7
6261;202000;Печерський;Шовковична вул.;2;62;4;Арсенальна;5;7а;32;20
6262;75500;Святошинський;Берестейський просп. (Перемоги);1;39;3;Нивки;9;67;17;12
6263;86000;Шевченківський;Ризька вул.;1;48;10;Сирець;25;73г;20;13,5
6265;190000;Шевченківський;Білоруська вул.;3;95;16;Лук'янівська;26;36-а;47;15
6266;63000;Солом'янський;Гетьмана Вадима вул.;2;51;6;Шулявська;9;36;30;8
6267;36999;Оболонський;Героїв полку 'Азов' вул. (Малиновського маршала);1;21;9;Оболонь;9;32-б;10;7
6268;66000;Деснянський;Кіото вул.;3;64;8;Чернігівська;12;5;49;8
6269;70000;Дарницький;Драгоманова вул.;2;56;8;Харківська;10;9;30;9
6274;55000;Голосіївський;Голосіївський просп. (40-річчя Жовтня);1;28;2;Голосіївська;7;84;14;5
6275;49900;Оболонський;Прирічна вул.;1;44,5;9;Героїв Дніпра;9;19г;20,1;7,8
6276;70000;Шевченківський;Берестейський просп. (Перемоги);3;60;5;Вокзальна;5;3;40;6
6277;300000;Печерський;Старонаводницька вул.;4;152;4;Печерська;24;6Б;93;18
6279;127000;Шевченківський;Ростиславська  вул. (Рибалка маршала);1;49;14;Лук'янівська;27;5Б;21,7;12
6280;215000;Оболонський;Володимира Івасюка просп. (Героїв Сталінграда);2;85,6;7;Оболонь;14;8;39;17
6281;349999;Печерський;Андрія Верхогляда вул. (Драгомирова);3;118;5;Звіринецька;22;20;50;30
6282;330000;Солом'янський;Мокра вул. (Кудряшова);3;123;2;Вокзальна;17;16;65;15
6283;299000;Голосіївський;Юлії Здановської вул. (Ломоносова);4;192;14;Виставковий центр;17;52/3;87,2;32
6284;130000;Дніпровський;Микільсько-Слобідська вул.;2;70;24;Лівобережна;25;13;24;22,5
6285;730000;Печерський;Андрія Верхогляда вул. (Драгомирова);4;145,4;11;Звіринецька;22;5;90;25
6286;109000;Солом'янський;Максимовича вул. (Трутенка Онуфрія);1;41;20;Виставковий центр;21;28е;14,3;18
6287;125000;Солом'янський;Максимовича вул. (Трутенка Онуфрія);1;41;13;Виставковий центр;21;28е;14;18
6288;140000;Печерський;Михайла Бойчука вул. (Кіквідзе);1;48;7;Звіринецька;11;19А;15;18
6289;130000;Дарницький;Бажана Миколи просп.;2;89;22;Бориспільська;27;17А;35;15
